"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"SEC24A"	0.280445635214556	0.00485481819347483	2.84791466390729	-2.62720247496203	0.0327685812794056	"SEC24A"	"SEC24A"
"TFAM"	0.280445635214556	0.00485605368945487	2.84783038073116	-2.62742946153004	0.0300110108206796	"TFAM"	"TFAM"
"JAM2"	0.280445635214556	0.00486434823305231	-2.84726504832955	-2.62895182202502	-0.0609692785189345	"JAM2"	"JAM2"
"TSNAX"	0.280445635214556	0.00486499375614304	-2.84722108817632	-2.62907018885478	-0.0744221640900847	"TSNAX"	"TSNAX"
"ZNF606"	0.283662250538625	0.00494468091465224	-2.84183479875939	-2.64356053355627	-0.0477019509765963	"ZNF606"	"ZNF606"
"SPRED2"	0.283956013676771	0.00497371375534891	-2.8398920258735	-2.6487808296461	-0.0383662706056923	"SPRED2"	"SPRED2"
"KLF13"	0.285354911583191	0.00502874511082133	2.83623770795802	-2.65859118834505	0.0351404469444989	"KLF13"	"KLF13"
"AKAP12"	0.285354911583191	0.00509074182440028	2.83216423817678	-2.66951307290786	0.0704342269621723	"AKAP12"	"AKAP12"
"VAX2"	0.285354911583191	0.00509681856666094	2.83176740283505	-2.6705763035823	0.0412154890849169	"VAX2"	"VAX2"
"FREQ"	0.285354911583191	0.00509845265364423	2.83166076398714	-2.67086199487108	0.0829769435847286	"FREQ"	"FREQ"
"PRB3"	0.285354911583191	0.00511836599302903	2.83036373421348	-2.67433601415387	0.0585046690926463	"PRB3"	"PRB3"
"CPNE1"	0.28645484849387	0.00517182296765869	2.82690447047426	-2.68359427365266	0.0590512715429516	"CPNE1"	"CPNE1"
"SMURF2"	0.28645484849387	0.00519498204852108	2.82541591504606	-2.68757498042915	0.0689365315928113	"SMURF2"	"SMURF2"
"CD55"	0.28645484849387	0.00522824777058585	2.82328828803162	-2.69326133945787	0.0459456695126836	"CD55"	"CD55"
"FAM168B"	0.28645484849387	0.00532492271297678	-2.8171742949801	-2.70957977963246	-0.0427694383850543	"FAM168B"	"FAM168B"
"ADAMDEC1"	0.28645484849387	0.0053596897712614	-2.81500020101222	-2.71537463589248	-0.0197018702718879	"ADAMDEC1"	"ADAMDEC1"
"CLDN15"	0.28645484849387	0.00536406960654068	-2.81472722662437	-2.71610193332986	-0.0355022658534485	"CLDN15"	"CLDN15"
"POT1"	0.28645484849387	0.0053950694773379	2.81280092722966	-2.72123240513768	0.0270930304156863	"POT1"	"POT1"
"SLITRK5"	0.28645484849387	0.00540280641339073	-2.81232173232556	-2.72250818077284	-0.0610649965868735	"SLITRK5"	"SLITRK5"
"B4GALT2"	0.28645484849387	0.00541169347633921	2.81177207278456	-2.72397130952687	0.0554595756233481	"B4GALT2"	"B4GALT2"
"NDRG4"	0.28645484849387	0.00541322165322289	-2.81167763869154	-2.72422265534756	-0.057534452964763	"NDRG4"	"NDRG4"
"VWA5A"	0.28645484849387	0.00542928264686923	-2.81068660922478	-2.72685990972291	-0.0354172229550406	"VWA5A"	"VWA5A"
"AZU1"	0.28645484849387	0.00543702862943796	2.81020960290081	-2.72812897769241	0.0351806714542309	"AZU1"	"AZU1"
"NDUFS8"	0.28645484849387	0.00548655751585688	2.80717408753924	-2.73620025960198	0.0499803483386939	"NDUFS8"	"NDUFS8"
"NSUN5"	0.28645484849387	0.00548895650413261	2.80702769245144	-2.73658931313742	0.0577173264991846	"NSUN5"	"NSUN5"
"SCAPER"	0.28645484849387	0.0054999330910823	2.80635860194699	-2.7383672218952	0.0458821346296508	"SCAPER"	"SCAPER"
"GYPA"	0.287179655935336	0.00553803294393195	2.8040455645671	-2.74451041436871	0.018836619195296	"GYPA"	"GYPA"
"PRL"	0.28878147854247	0.00559324126861204	2.80071941349229	-2.7533361325249	0.0355113025154866	"PRL"	"PRL"
"DUSP4"	0.292639844606662	0.0056926150824538	-2.79480690176778	-2.76900069265408	-0.0376254898890944	"DUSP4"	"DUSP4"
"TNFSF4"	0.294465705669055	0.00577836344405748	-2.78977997312415	-2.78229493358098	-0.0467331841988081	"TNFSF4"	"TNFSF4"
"GORASP2"	0.294465705669055	0.00578933056124992	-2.78914193002934	-2.78398072347907	-0.0319839578562128	"GORASP2"	"GORASP2"
"CLTC"	0.294465705669055	0.00580252422118391	-2.78837580474226	-2.78600445163821	-0.0364424587060039	"CLTC"	"CLTC"
"GOLGA8A"	0.294543681658243	0.00584285295722818	-2.7860437787642	-2.79216135992629	-0.0908382875682765	"GOLGA8A"	"GOLGA8A"
"GRIK5"	0.294543681658243	0.00585366811548171	2.78542087373309	-2.79380511931112	0.0361448822268537	"GRIK5"	"GRIK5"
"ID3"	0.29716303264252	0.00593074852516019	-2.78101140973598	-2.80543136044531	-0.0637823784378346	"ID3"	"ID3"
"NMNAT2"	0.297328832217254	0.00595909575307002	-2.77940285527337	-2.80966832528585	-0.05402228058188	"NMNAT2"	"NMNAT2"
"FZD6"	0.304659257461671	0.00613166842386016	-2.76975753792431	-2.83502671564339	-0.0328379106012098	"FZD6"	"FZD6"
"FAHD2A"	0.305027168230104	0.00619032419688155	2.76653522773827	-2.84348027517621	0.0752589011648583	"FAHD2A"	"FAHD2A"
"APOBEC2"	0.305027168230104	0.00619044610892254	-2.76652855927874	-2.84349776008193	-0.0504335634742852	"APOBEC2"	"APOBEC2"
"HOXA10"	0.306559704675672	0.00624736408686423	2.76342814070757	-2.85162292718246	0.0288306847735333	"HOXA10"	"HOXA10"
"PAK4"	0.308592702501396	0.00636927935848999	-2.75687249271339	-2.86877532806442	-0.0328481447953535	"PAK4"	"PAK4"
"SEMA3B"	0.308592702501396	0.00639837245556356	-2.75532491808537	-2.87281894637167	-0.0679410622830495	"SEMA3B"	"SEMA3B"
"TRDC"	0.308592702501396	0.00643755172423029	2.7532508690428	-2.87823487855494	0.0226463201359239	"TRDC"	"TRDC"
"PIM2"	0.308592702501396	0.00645613196395833	2.75227127577578	-2.88079156186608	0.057200419310119	"PIM2"	"PIM2"
"PLCB3"	0.308592702501396	0.00645984498721622	-2.75207582295783	-2.88130158187297	-0.103508528357427	"PLCB3"	"PLCB3"
"PER2"	0.308592702501396	0.00647093760068095	-2.75149251579584	-2.88282348028534	-0.0642353873172388	"PER2"	"PER2"
"KDM2A"	0.308592702501396	0.00648137253489091	2.75094461941668	-2.88425271674637	0.0341234265148409	"KDM2A"	"KDM2A"
"ZNF10"	0.308592702501396	0.00650763386429307	-2.74956927206825	-2.88783927098585	-0.0372983543786785	"ZNF10"	"ZNF10"
"ADCK2"	0.308592702501396	0.00652267522760845	2.74878379566646	-2.88988684713501	0.0267084772202932	"ADCK2"	"ADCK2"
"CHRM4"	0.309581043000621	0.00656963560725529	2.74634199039659	-2.89624867183413	0.0481777122808025	"CHRM4"	"CHRM4"
"MED27"	0.309990288619098	0.00663525285631487	2.74295643279081	-2.90506065971517	0.0328905742055728	"MED27"	"MED27"
"GOLGA1"	0.309990288619098	0.0066354501894273	2.74294629710407	-2.90508702593184	0.0317469508623819	"GOLGA1"	"GOLGA1"
"NUDT21"	0.309990288619098	0.00666930596533356	2.74121138007913	-2.90959877863875	0.0526523256065113	"NUDT21"	"NUDT21"
"SERPINI1"	0.309990288619098	0.00671162572146718	-2.73905391399628	-2.91520570368991	-0.0637766899783849	"SERPINI1"	"SERPINI1"
"PEA15"	0.309990288619098	0.00673489295834138	2.73787299052209	-2.9182730104969	0.0384654393341792	"PEA15"	"PEA15"
"HIPK1"	0.309990288619098	0.00676818002384041	2.73618991980479	-2.9226424651441	0.049807020446765	"HIPK1"	"HIPK1"
"HIGD1B"	0.309990288619098	0.00678160317088651	2.73551333431106	-2.92439826073326	0.0734449284894048	"HIGD1B"	"HIGD1B"
"ICK"	0.309990288619098	0.00679533464957366	2.73482246094292	-2.92619071910763	0.0285948667689948	"ICK"	"ICK"
"HMGXB3"	0.309990288619098	0.00681326023828081	-2.73392246827417	-2.92852510406127	-0.0288210871066168	"HMGXB3"	"HMGXB3"
"MAB21L2"	0.311581370006651	0.00687446896351517	2.73086542432155	-2.93644908979684	0.0179899224388016	"MAB21L2"	"MAB21L2"
"ARHGEF11"	0.318980484171218	0.00706457830206571	-2.72152510634946	-2.96060863702756	-0.0395063268572113	"ARHGEF11"	"ARHGEF11"
"TMEM30A"	0.319122755457026	0.00709460273184462	-2.72007080735025	-2.96436339859634	-0.0664740551175547	"TMEM30A"	"TMEM30A"
"GPR19"	0.321480717493587	0.00719351224694865	-2.71531896633378	-2.97661888736496	-0.0522231439483592	"GPR19"	"GPR19"
"FGF13"	0.321480717493587	0.00720116807185636	-2.71495363102665	-2.97756030151577	-0.068204822861313	"FGF13"	"FGF13"
"TNC"	0.322950885267467	0.00726129569401379	-2.7120964936844	-2.98491865906655	-0.0708862099055876	"TNC"	"TNC"
"EGR1"	0.324357678606038	0.00734102957756522	-2.7083405155704	-2.9945809745562	-0.101709492505539	"EGR1"	"EGR1"
"IFT57"	0.324357678606038	0.00735703418344717	-2.70759104207108	-2.99650751942383	-0.0702215436124018	"IFT57"	"IFT57"
"PLCH2"	0.324357678606038	0.00737486932409518	2.70675758114039	-2.99864937511319	0.0634643059691915	"PLCH2"	"PLCH2"
"B3GNT4"	0.325755977645663	0.00743409431090312	-2.70400292160343	-3.00572403422951	-0.043134926506347	"B3GNT4"	"B3GNT4"
"LEPRE1"	0.326363007401562	0.00747543056953473	-2.70209202424827	-3.01062776924359	-0.0432513243263309	"LEPRE1"	"LEPRE1"
"RTN2"	0.329214201953651	0.00757920683760804	2.69733638301395	-3.02281769108647	0.0416068460320559	"RTN2"	"RTN2"
"TYR"	0.329214201953651	0.00759618453349898	2.69656396904758	-3.02479570186126	0.0745159716151864	"TYR"	"TYR"
"RAB33B"	0.330608830486297	0.0076662303327159	2.69339357487298	-3.03290898635537	0.0322729760411323	"RAB33B"	"RAB33B"
"C4orf43"	0.330608830486297	0.00768404523909204	2.69259141454006	-3.03496037084175	0.0319277690952873	"C4orf43"	"C4orf43"
"NECAP2"	0.330878341463763	0.00776887915850846	-2.68879444171022	-3.04466275698833	-0.0431656227524128	"NECAP2"	"NECAP2"
"TULP4"	0.330878341463763	0.00783342491073729	-2.68593051095251	-3.05197252498845	-0.053825637226337	"TULP4"	"TULP4"
"FXYD2"	0.330878341463763	0.0078409360780718	2.68559862101892	-3.05281915765843	0.0435390163599964	"FXYD2"	"FXYD2"
"ATXN2"	0.330878341463763	0.00796384389878024	-2.68020815495489	-3.06655631412249	-0.0600987985072188	"ATXN2"	"ATXN2"
"SETD3"	0.330878341463763	0.00797758457842538	-2.67961019205922	-3.06807859153652	-0.0467611394198855	"SETD3"	"SETD3"
"SMAD4"	0.330878341463763	0.00797806666729348	2.67958922953231	-3.06813195162707	0.0455096002247523	"SMAD4"	"SMAD4"
"ZNF675"	0.330878341463763	0.00798404286352053	2.67932946320972	-3.06879315431898	0.0188378558197688	"ZNF675"	"ZNF675"
"BEX1"	0.330878341463763	0.00800631086136061	-2.6783630857929	-3.07125242375034	-0.0583325429128743	"BEX1"	"BEX1"
"ZDHHC17"	0.330878341463763	0.00802179633676826	2.67769248176763	-3.07295851423679	0.0358731214229655	"ZDHHC17"	"ZDHHC17"
"CCDC88A"	0.330878341463763	0.00803484512169996	2.67712830542928	-3.07439353319268	0.0544862507407234	"CCDC88A"	"CCDC88A"
"RFTN1"	0.330878341463763	0.00809487799516328	-2.67454332805249	-3.08096499324366	-0.0659722081770833	"RFTN1"	"RFTN1"
"DDRGK1"	0.330878341463763	0.00810409478591359	2.67414799086457	-3.08196948817488	0.053486879682662	"DDRGK1"	"DDRGK1"
"AKIRIN1"	0.330878341463763	0.00813288682091463	2.67291561612223	-3.08509988862558	0.0736024951230979	"AKIRIN1"	"AKIRIN1"
"GAD2"	0.330878341463763	0.00815378446560445	-2.67202360361844	-3.08736488489933	-0.038663699178542	"GAD2"	"GAD2"
"ANKRD7"	0.330878341463763	0.00819968674971645	-2.67007148653644	-3.0923192423695	-0.03538714861047	"ANKRD7"	"ANKRD7"
"EXOSC4"	0.330878341463763	0.00821748051578945	2.66931740816951	-3.094232146471	0.0280922573693666	"EXOSC4"	"EXOSC4"
"MGMT"	0.330878341463763	0.00822522772793505	2.66898955054479	-3.09506368065526	0.0500950474881999	"MGMT"	"MGMT"
"DEFA4"	0.330878341463763	0.00825470916072226	2.66774445303403	-3.09822071338958	0.0367083251685729	"DEFA4"	"DEFA4"
"GPAA1"	0.330878341463763	0.00826744281379567	2.66720790833785	-3.09958073772245	0.0461687600658822	"GPAA1"	"GPAA1"
"HNRNPA3P1"	0.330878341463763	0.00826873325201244	2.66715357606274	-3.09971844405021	0.019456597971796	"HNRNPA3P1"	"HNRNPA3P1"
"CLNS1A"	0.330878341463763	0.00827544146650423	2.66687125822092	-3.10043394270761	0.0490529146130023	"CLNS1A"	"CLNS1A"
"GPR125"	0.331977391319903	0.00839604941510526	-2.66183029966161	-3.1131977435597	-0.076923667823433	"GPR125"	"GPR125"
"CTNNBL1"	0.331977391319903	0.00843989995975103	2.66001367654973	-3.11779195670297	0.0550700343392019	"CTNNBL1"	"CTNNBL1"
"HPRT1"	0.331977391319903	0.00845386686428557	-2.65943684662416	-3.119250140298	-0.0587280552466134	"HPRT1"	"HPRT1"
"SRPX"	0.331977391319903	0.00848487078351226	-2.65815945402001	-3.12247824678426	-0.0638114855528805	"SRPX"	"SRPX"
"SHQ1"	0.331977391319903	0.0085057394499872	2.65730200958759	-3.12464428975312	0.0246025636540347	"SHQ1"	"SHQ1"
"GTSE1"	0.331977391319903	0.0085334233725577	2.65616746199564	-3.12750933988665	0.0176706162740203	"GTSE1"	"GTSE1"
"CLEC3B"	0.331977391319903	0.00856398440482422	-2.65491884775849	-3.13066112328988	-0.0845601519677123	"CLEC3B"	"CLEC3B"
"CALHM2"	0.331977391319903	0.00857283720716569	-2.65455790362539	-3.13157197039868	-0.0379554251115929	"CALHM2"	"CALHM2"
"DCHS1"	0.331977391319903	0.00858745544754807	-2.65396262672895	-3.13307390726501	-0.0368992421971107	"DCHS1"	"DCHS1"
"PCGF3"	0.331977391319903	0.00859454737820212	2.65367416126835	-3.13380161858776	0.0362760682987266	"PCGF3"	"PCGF3"
"CHPF2"	0.331977391319903	0.00865408892993667	-2.65126071766284	-3.13988712196167	-0.0350235403552366	"CHPF2"	"CHPF2"
"PRPF39"	0.331977391319903	0.0086728174251536	2.65050467204948	-3.14179243176264	0.0441410120441091	"PRPF39"	"PRPF39"
"SLC35A2"	0.331977391319903	0.00867300356144931	2.6504971653437	-3.14181134686666	0.0228275315053308	"SLC35A2"	"SLC35A2"
"DUSP22"	0.331977391319903	0.00881632650184732	2.64475968928427	-3.15625381838879	0.0466085527075276	"DUSP22"	"DUSP22"
"LAMB4"	0.331977391319903	0.00884717920031341	2.64353559051482	-3.15933136608851	0.023188803814238	"LAMB4"	"LAMB4"
"RPL4"	0.331977391319903	0.00885864510268539	2.64308165316856	-3.16047228772365	0.0647742335715389	"RPL4"	"RPL4"
"CLDN5"	0.331977391319903	0.00887930306821116	-2.64226513306232	-3.16252406170005	-0.0851531987128353	"CLDN5"	"CLDN5"
"SCT"	0.331977391319903	0.00888417697452777	-2.64207273787236	-3.16300743157654	-0.0447532271493941	"SCT"	"SCT"
"ACTA2"	0.331977391319903	0.00892354897871047	-2.64052201946835	-3.16690222820033	-0.169043875636351	"ACTA2"	"ACTA2"
"EPB41L3"	0.331977391319903	0.00893055885182146	-2.64024657219197	-3.16759382087507	-0.0485059146410982	"EPB41L3"	"EPB41L3"
"PTPRH"	0.331977391319903	0.00893266752413368	-2.64016375168572	-3.16780175334953	-0.0472852927831602	"PTPRH"	"PTPRH"
"SERP1"	0.331977391319903	0.00893822209449267	2.63994567377937	-3.1683492393828	0.0522295189671003	"SERP1"	"SERP1"
"SEPW1"	0.331977391319903	0.00896296648383087	2.63897566373513	-3.17078394533871	0.0577309148550578	"SEPW1"	"SEPW1"
"CROCC"	0.331977391319903	0.00897387306220539	-2.63854887747173	-3.17185490620239	-0.0352233137457337	"CROCC"	"CROCC"
"ASTN1"	0.332558875041203	0.0090427540430828	-2.63586421977892	-3.17858797965742	-0.0519670157871766	"ASTN1"	"ASTN1"
"ETS2"	0.332558875041203	0.00904560140112072	-2.63575363951829	-3.1788651759645	-0.0549366907252079	"ETS2"	"ETS2"
"MICB"	0.333915542792349	0.00911062196755546	2.63323697704206	-3.18517087116999	0.0323341734645797	"MICB"	"MICB"
"HIST1H4D"	0.334324443454335	0.00914993213664497	2.63172327594226	-3.18896086314733	0.0514098337790733	"HIST1H4D"	"HIST1H4D"
"FASTKD3"	0.336355011536903	0.00932903098831345	-2.62489994830333	-3.20601982466425	-0.0437052243192783	"FASTKD3"	"FASTKD3"
"EDIL3"	0.336355011536903	0.00933787837187454	2.62456594102123	-3.20685381387221	0.0749838265280148	"EDIL3"	"EDIL3"
"DNM3"	0.336355011536903	0.0093511121684835	-2.62406686799039	-3.20809977445642	-0.0664024780997166	"DNM3"	"DNM3"
"CYP3A5"	0.336355011536903	0.00936719038482623	2.62346137959715	-3.20961110953028	0.0260116574046102	"CYP3A5"	"CYP3A5"
"TSPAN13"	0.336355011536903	0.00937244218509808	-2.62326380479895	-3.21010419758683	-0.0613696476490579	"TSPAN13"	"TSPAN13"
"TRIP6"	0.336355011536903	0.00938238227871069	-2.62289012677636	-3.21103669230507	-0.0602199549643445	"TRIP6"	"TRIP6"
"LRP1"	0.336355011536903	0.00940377800675803	2.62208700258776	-3.21304042895322	0.0476640152475375	"LRP1"	"LRP1"
"DIO1"	0.337129316848337	0.00947244225420756	-2.61952062035721	-3.21943952904322	-0.0285123404206387	"DIO1"	"DIO1"
"TLE4"	0.337129316848337	0.00950582917092934	2.61827879150287	-3.22253384612534	0.0360265239833985	"TLE4"	"TLE4"
"MGST3"	0.337129316848337	0.00951059546477415	-2.6181018285964	-3.2229746805801	-0.0456029795925339	"MGST3"	"MGST3"
"MBL1P1"	0.340534545889123	0.00963533536157856	-2.6134985828879	-3.23443211315291	-0.0433141488692514	"MBL1P1"	"MBL1P1"
"IL13RA2"	0.341089303634824	0.00967975539578406	2.61187227866018	-3.23847546961771	0.0325185285662029	"IL13RA2"	"IL13RA2"
"GBX2"	0.342383144042711	0.00979250365763816	2.60777424260037	-3.24865368581712	0.0273316137628695	"GBX2"	"GBX2"
"MAPK11"	0.342383144042711	0.0098073116589786	-2.60723917042971	-3.24998153340639	-0.0339882699242111	"MAPK11"	"MAPK11"
"AEBP1"	0.342383144042711	0.00987541904127533	-2.60478747950309	-3.25606245338457	-0.0588529217114317	"AEBP1"	"AEBP1"
"CARD8"	0.342383144042711	0.00987651729123624	2.60474806981656	-3.25616015746281	0.0290897242096838	"CARD8"	"CARD8"
"FAM131A"	0.342383144042711	0.00988960447251098	-2.60427875085025	-3.2573235819865	-0.0524882173417418	"FAM131A"	"FAM131A"
"TRPM2"	0.342383144042711	0.00989195039829253	-2.60419468260719	-3.25753196340765	-0.0480273890171906	"TRPM2"	"TRPM2"
"PLA2G4A"	0.342383144042711	0.00992266309568547	-2.60309571447665	-3.26025541712103	-0.0258038563597172	"PLA2G4A"	"PLA2G4A"
"TMEM14A"	0.342383144042711	0.00995867103108474	-2.60181115196475	-3.26343744855071	-0.0501219178852939	"TMEM14A"	"TMEM14A"
"SFXN1"	0.342383144042711	0.00998626165124243	-2.60082968974165	-3.26586767193353	-0.0496217999240143	"SFXN1"	"SFXN1"
"HIST1H3A"	0.342383144042711	0.010089995658298	-2.59716127051379	-3.27494355464477	-0.0256474269621096	"HIST1H3A"	"HIST1H3A"
"TUBB3"	0.342383144042711	0.0100909551029892	-2.59712749920638	-3.27502705123929	-0.0661523781074225	"TUBB3"	"TUBB3"
"GDF15"	0.342383144042711	0.0101689125107506	2.59439306997169	-3.28178432175932	0.0350157744581122	"GDF15"	"GDF15"
"YPEL1"	0.342383144042711	0.0101829311359127	2.59390334924054	-3.28299380834409	0.0548600387677535	"YPEL1"	"YPEL1"
"BTRC"	0.342383144042711	0.0101839509057054	2.59386774863091	-3.28308172454579	0.0330236141195872	"BTRC"	"BTRC"
"ARHGEF10L"	0.342383144042711	0.0101995067736758	2.59332508247237	-3.28442170662279	0.0467501861996797	"ARHGEF10L"	"ARHGEF10L"
"MAP7D1"	0.342383144042711	0.0102190794774619	2.59264334262034	-3.28610472610019	0.0494079828704028	"MAP7D1"	"MAP7D1"
"PDE6G"	0.342383144042711	0.0102583943919299	-2.59127748979208	-3.28947537965476	-0.0403715325709229	"PDE6G"	"PDE6G"
"EIF2C4"	0.342383144042711	0.0102933578200725	2.59006675113887	-3.29246185453909	0.0371922650050097	"EIF2C4"	"EIF2C4"
"BSCL2"	0.342383144042711	0.0103307067568354	-2.58877747202002	-3.29564062774218	-0.0522631546391894	"BSCL2"	"BSCL2"
"MRFAP1L1"	0.342383144042711	0.0103431826735942	-2.58834773648819	-3.29669983054185	-0.0484001873557818	"MRFAP1L1"	"MRFAP1L1"
"ATP8A1"	0.342383144042711	0.0103517455908917	2.58805305389104	-3.29742606282173	0.0469880301662577	"ATP8A1"	"ATP8A1"
"FUSIP1"	0.342383144042711	0.0103523123382366	2.58803355766798	-3.29747410767926	0.0476199055816151	"FUSIP1"	"FUSIP1"
"ARHGDIG"	0.342383144042711	0.0104047976385006	2.58623218690506	-3.3019117952427	0.0543130903519509	"ARHGDIG"	"ARHGDIG"
"GAS1"	0.342383144042711	0.0104084475788984	2.58610721886107	-3.3022195476381	0.0286985025182699	"GAS1"	"GAS1"
"RABL3"	0.345428242729048	0.0105301072730876	-2.58196409908425	-3.31241472625247	-0.046310477895782	"RABL3"	"RABL3"
"PTPRT"	0.345486123314682	0.0105609652853246	-2.58092005205296	-3.31498145352245	-0.0514450096380374	"PTPRT"	"PTPRT"
"ALDH8A1"	0.347431100037835	0.0106496775085282	-2.57793372343399	-3.32231780546657	-0.0519921431903256	"ALDH8A1"	"ALDH8A1"
"PLAT"	0.348566136962152	0.0107267557409485	-2.5753570700538	-3.32864134768898	-0.0768161548823833	"PLAT"	"PLAT"
"HNRNPH1"	0.348566136962152	0.0107431752528966	-2.5748103246134	-3.32998239272373	-0.0434342875761832	"HNRNPH1"	"HNRNPH1"
"SSNA1"	0.351266284241496	0.010905025692761	2.56946062382247	-3.34308996803413	0.0454760246305145	"SSNA1"	"SSNA1"
"TRIM28"	0.351266284241496	0.0109422795727582	2.56823932932988	-3.34607874858415	0.0460917021968144	"TRIM28"	"TRIM28"
"MRPL22"	0.351266284241496	0.010968668801235	-2.56737646119068	-3.3481895783576	-0.0549795596095201	"MRPL22"	"MRPL22"
"TXNIP"	0.351266284241496	0.0110101507677366	2.5660238438655	-3.35149714345822	0.124235657743239	"TXNIP"	"TXNIP"
"TMEM185B"	0.351266284241496	0.0110584286253309	-2.56445536229628	-3.35533052089427	-0.0396749836167495	"TMEM185B"	"TMEM185B"
"DPEP1"	0.351266284241496	0.0110595705306246	-2.5644183376052	-3.35542098294314	-0.0429699228115327	"DPEP1"	"DPEP1"
"ATP6V1B2"	0.351266284241496	0.0110731301489656	-2.56397894716925	-3.35649444778672	-0.0576287378520766	"ATP6V1B2"	"ATP6V1B2"
"NECAP1"	0.351266284241496	0.0111206298913626	-2.56244353800758	-3.36024421952684	-0.0466940295813465	"NECAP1"	"NECAP1"
"EFNB3"	0.351266284241496	0.01112604923618	2.56226873314548	-3.36067099417014	0.0395221107225643	"EFNB3"	"EFNB3"
"MTX2"	0.351266284241496	0.0111381854790305	-2.561877546111	-3.36162595302982	-0.0578658907192852	"MTX2"	"MTX2"
"GABRG3"	0.351266284241496	0.0111599275705765	2.56117768686316	-3.36333409658786	0.0369576913846879	"GABRG3"	"GABRG3"
"NFATC4"	0.351266284241496	0.011182866540726	-2.56044062249541	-3.3651325743034	-0.0406747374980561	"NFATC4"	"NFATC4"
"NEK3"	0.351266284241496	0.0112266777410738	-2.55903665244555	-3.36855699830932	-0.0360604433163614	"NEK3"	"NEK3"
"RNF123"	0.351266284241496	0.0112405210957279	-2.5585940485283	-3.36963618926982	-0.051626816511796	"RNF123"	"RNF123"
"MPPED1"	0.353461987330729	0.0113405488145691	2.55541034544196	-3.37739379034995	0.0449633609248632	"MPPED1"	"MPPED1"
"NUP107"	0.353963500363484	0.0114139769939621	-2.55308920509586	-3.38304392002908	-0.0424072639818078	"NUP107"	"NUP107"
