gene_id,old_1,old_2,young_1,young_2
ENSG00000286568.1|AC007879.5,1,0,3,0
ENSG00000124702.18|KLHDC3,3990,2645,2395,2211
ENSG00000200204.1|RNU1-22P,4,6,6,8
ENSG00000283165.1|MIR203B,0,0,0,0
ENSG00000259200.2|AC068722.1,0,0,0,0
ENSG00000109089.7|CDR2L,646,453,663,290
ENSG00000144712.12|CAND2,1025,824,618,702
ENSG00000182481.9|KPNA2,850,417,341,373
ENSG00000224836.1|AL356498.1,0,0,0,0
ENSG00000263934.4|SNORD3A,66332,43406,29079,32340
ENSG00000231131.8|LNCAROD,6,0,11,5
ENSG00000237483.1|RPS27AP8,2,0,6,2
ENSG00000251583.1|AC008427.1,3,1,1,3
ENSG00000287969.1|AL355474.1,17,14,21,15
ENSG00000287187.1|AL449403.3,0,0,0,0
ENSG00000237048.4|TTTY12,0,0,0,0
ENSG00000121067.19|SPOP,1468,736,667,743
ENSG00000226549.3|SCDP1,7,14,8,4
ENSG00000201077.1|RNU6-188P,1,0,0,0
ENSG00000261403.1|AC104758.5,0,0,0,0
ENSG00000186148.13|AC013268.1,3,3,11,3
ENSG00000185499.16|MUC1,33,23,0,6
ENSG00000265789.1|MIR4330,0,0,0,0
ENSG00000131746.13|TNS4,9,0,2,0
ENSG00000113916.18|BCL6,1455,750,635,505
ENSG00000195401.2|RF00019,4,0,1,2
ENSG00000277340.1|AL591926.3,2,4,4,2
ENSG00000239696.3|AC092104.1,2,0,2,1
ENSG00000221845.4|C7orf65,6,0,6,4
ENSG00000231194.1|FARP1-AS1,4,0,0,6
ENSG00000184984.9|CHRM5,25,23,26,16
ENSG00000163281.11|GNPDA2,692,599,315,354
ENSG00000127423.10|AUNIP,75,50,41,27
ENSG00000222499.1|RN7SKP177,0,0,0,0
ENSG00000286914.1|AL365214.4,0,0,0,0
ENSG00000247679.3|AC139795.2,226,99,71,42
ENSG00000237138.1|HUNK-AS1,0,0,0,0
ENSG00000253639.1|SUMO2P18,0,0,0,0
ENSG00000137033.11|IL33,147,138,50,58
ENSG00000214114.9|MYCBP,142,135,92,65
ENSG00000261904.1|MTND5P33,10,0,0,0
ENSG00000165204.3|OR1K1,16,14,8,8
ENSG00000212395.1|RF00272,0,0,0,0
ENSG00000137571.11|SLCO5A1,72,63,44,65
ENSG00000177138.16|FAM9B,0,0,0,1
ENSG00000051382.8|PIK3CB,2433,1385,941,982
ENSG00000111011.18|RSRC2,3566,2330,1557,1875
ENSG00000286314.1|AC010359.2,105,61,54,39
ENSG00000264725.1|MIR3129,0,0,3,0
ENSG00000252182.1|RNA5SP413,0,0,1,0
ENSG00000258506.2|AL163642.1,0,0,1,0
ENSG00000253648.1|AC018437.2,0,0,0,0
ENSG00000132716.18|DCAF8,4276,3002,2259,2154
ENSG00000196116.8|TDRD7,931,558,421,370
ENSG00000154553.15|PDLIM3,317,126,150,119
ENSG00000187957.8|DNER,2624,1848,1719,1413
ENSG00000136367.14|ZFHX2,1558,1294,1017,633
ENSG00000138315.13|OIT3,0,0,0,0
ENSG00000249984.1|AC026780.2,0,0,0,0
ENSG00000255133.2|AC113192.2,0,0,0,0
ENSG00000219881.1|GAPDHP42,45,43,23,51
ENSG00000228209.1|AC073091.1,30,20,10,14
ENSG00000143850.15|PLEKHA6,6715,3747,2851,2696
ENSG00000245164.8|LINC00861,9,19,17,11
ENSG00000259757.1|AC091891.1,0,0,0,0
ENSG00000224873.1|CDY13P,1,0,0,1
ENSG00000105514.8|RAB3D,913,601,435,299
ENSG00000186007.10|LEMD1,0,0,0,0
ENSG00000153165.18|RGPD3,721,369,266,275
ENSG00000258481.1|AL133240.1,0,0,0,0
ENSG00000279884.1|AC010894.5,0,0,1,0
ENSG00000220773.1|RPSAP44,0,5,2,0
ENSG00000207404.1|RF00019,2,1,2,0
ENSG00000266575.1|BOLA2P1,0,0,0,0
ENSG00000254691.1|AP002812.3,7,5,1,3
ENSG00000188408.5|MAGEB5,0,0,3,0
ENSG00000238246.1|AC069549.1,13,4,8,0
ENSG00000207132.1|RF00019,0,0,0,0
ENSG00000224331.2|AC019181.1,0,12,3,0
ENSG00000234811.1|AL161932.1,0,0,0,0
ENSG00000248641.1|HMGA1P2,18,9,6,5
ENSG00000257398.8|AC126177.3,18,0,20,10
ENSG00000081853.15|PCDHGA2,329,77,107,217
ENSG00000163145.12|C1QTNF7,69,49,44,17
ENSG00000225711.1|AL512326.1,21,17,8,5
ENSG00000148156.7|ACTL7B,2,0,2,0
ENSG00000200516.1|RNA5SP378,0,1,1,2
ENSG00000248826.2|PCBP2P3,0,0,2,0
ENSG00000266743.1|AC103808.6,0,0,0,0
ENSG00000204658.5|CST9LP2,0,0,0,0
ENSG00000127720.8|METTL25,357,164,122,138
ENSG00000252169.1|RNA5SP200,0,0,0,1
ENSG00000254335.1|CDH12P1,29,30,40,14
ENSG00000259525.1|GCSHP2,0,0,0,0
ENSG00000287538.1|AC109635.8,28,0,25,25
ENSG00000258924.4|AC002094.1,0,0,153,0
ENSG00000164283.13|ESM1,7,0,8,0
ENSG00000253968.2|AC016573.1,0,0,0,0
ENSG00000258920.1|FOXN3-AS1,31,26,29,5
ENSG00000271053.1|AC093765.1,0,0,0,0
ENSG00000266261.1|AC005324.5,0,0,0,0
ENSG00000228204.2|AC004830.1,24,11,22,10
ENSG00000236957.7|AL139010.1,0,0,0,0
ENSG00000128849.10|CGNL1,2485,1280,1101,968
ENSG00000275745.1|RF00019,33,15,2,10
ENSG00000215464.4|AP000354.1,0,0,0,0
ENSG00000101446.7|SPINT3,0,0,0,0
ENSG00000258331.1|LINC02461,0,0,0,0
ENSG00000203711.14|C6orf99,28,0,12,5
ENSG00000213433.5|RPLP1P6,8,19,4,4
ENSG00000252456.1|RNA5SP434,3,2,4,1
ENSG00000273117.1|AC144652.1,64,50,46,49
ENSG00000258933.1|LINC02279,0,0,0,0
ENSG00000274647.1|RF02110,0,0,0,2
ENSG00000243870.3|RN7SL236P,1,2,3,3
ENSG00000281652.1|DUX4L7,8,2,2,3
ENSG00000250114.1|AC008723.1,0,0,0,0
ENSG00000085644.13|ZNF213,840,471,413,344
ENSG00000019485.13|PRDM11,1759,890,800,724
ENSG00000212659.1|KRTAP9-6,1,0,3,0
ENSG00000118363.12|SPCS2,1390,810,519,642
ENSG00000225181.1|AL121584.1,1,3,5,5
ENSG00000226055.2|PAICSP1,29,19,5,15
ENSG00000271499.1|AC011477.6,3,2,18,10
ENSG00000132612.16|VPS4A,4577,2681,2287,1777
ENSG00000184523.4|PTGER4P2,16,27,6,8
ENSG00000252014.1|RF00156,0,0,0,0
ENSG00000224936.1|SUCLA2P1,15,1,1,7
ENSG00000200538.2|RF00012,0,0,0,0
ENSG00000185730.7|ZNF696,351,372,94,231
ENSG00000268129.1|AC026304.1,7,7,8,4
ENSG00000248109.2|MARCOL,0,6,25,3
ENSG00000272406.1|AC108102.1,16,16,17,5
ENSG00000182054.9|IDH2,2676,1868,1545,1485
ENSG00000213013.4|RPS15AP36,4,0,0,0
ENSG00000287055.1|AL359813.1,0,14,0,0
ENSG00000226576.1|AC060234.1,0,0,0,1
ENSG00000233834.6|AC005083.1,0,0,0,0
ENSG00000287191.1|AC055807.1,39,27,12,0
ENSG00000121653.11|MAPK8IP1,6129,4302,4787,3190
ENSG00000028116.17|VRK2,148,104,153,72
ENSG00000121988.18|ZRANB3,459,263,189,226
ENSG00000120279.6|MYCT1,80,29,32,27
ENSG00000230476.1|OFD1P9Y,1,0,0,0
ENSG00000231128.6|AL137856.1,0,0,0,0
ENSG00000228782.7|MRPL45P2,107,78,130,41
ENSG00000254703.2|SENCR,23,7,4,16
ENSG00000258609.3|LINC-ROR,5,0,0,0
ENSG00000237065.2|NANOGP4,10,20,32,8
ENSG00000075303.13|SLC25A40,608,263,272,340
ENSG00000214941.8|ZSWIM7,1624,322,321,234
ENSG00000230846.1|AL158154.1,0,0,0,0
ENSG00000261872.1|AC002558.2,48,48,34,30
ENSG00000272055.1|RNU6-6P,1406,715,461,1309
ENSG00000273570.1|RF01966,1,1,1,1
ENSG00000237466.1|MTCO3P41,0,0,0,0
ENSG00000251834.1|RNU6-319P,1,0,0,0
ENSG00000240457.3|RN7SL472P,1,2,3,2
ENSG00000273204.1|AC104506.1,4,2,3,9
ENSG00000168502.17|MTCL1,4171,2882,1838,2310
ENSG00000263976.1|YWHAEP3,0,0,0,0
ENSG00000250961.2|AC025470.2,4,0,0,0
ENSG00000287062.1|AL121582.1,8,19,6,6
ENSG00000187701.4|OR2T27,0,0,4,11
ENSG00000088448.14|ANKRD10,1287,818,613,595
ENSG00000215456.6|BCRP4,0,0,0,0
ENSG00000249051.2|AC112518.1,0,0,0,0
ENSG00000231096.1|NDUFB4P3,9,5,9,4
ENSG00000144026.12|ZNF514,2373,897,650,578
ENSG00000242294.6|STAG3L5P,1347,733,218,231
ENSG00000165192.13|ASB11,0,0,6,0
ENSG00000285210.1|AL136382.1,27,26,30,0
ENSG00000276183.1|RF00026,0,0,0,0
ENSG00000258744.2|AL132800.1,21,17,19,0
ENSG00000287030.1|AC107032.3,0,0,8,0
ENSG00000167216.16|KATNAL2,563,357,300,272
ENSG00000259259.1|NPM1P42,0,0,12,5
ENSG00000227972.1|THAP12P3,0,0,4,5
ENSG00000249767.1|ENPP7P10,17,28,25,2
ENSG00000237807.4|AC022034.1,74,18,33,43
ENSG00000232368.1|FTLP2,1,1,1,1
ENSG00000224089.3|CT47A10,0,0,0,0
ENSG00000233155.1|HMGA1P8,15,5,19,5
ENSG00000166833.21|NAV2,4094,2884,1900,2200
ENSG00000267345.1|AC010632.1,11,33,17,18
ENSG00000203930.12|LINC00632,93160,42512,23188,28814
ENSG00000214883.4|AC024405.1,0,0,0,10
ENSG00000258244.1|OSTF1P1,1,1,0,0
ENSG00000165300.7|SLITRK5,3208,2195,1266,1579
ENSG00000235086.1|FNDC1-IT1,0,0,0,0
ENSG00000236512.1|AL390026.1,0,0,0,0
ENSG00000274398.1|AC233981.2,0,0,2,0
ENSG00000278328.1|MIR6802,5,6,1,7
ENSG00000149435.12|GGTLC1,0,0,0,0
ENSG00000253840.1|AC044836.1,0,0,0,0
ENSG00000269978.1|AL359881.1,7,3,7,4
ENSG00000241135.6|LINC00881,11,8,8,1
ENSG00000213946.3|DNAJB1P1,2,0,2,1
ENSG00000259280.1|AC018563.1,0,0,0,0
ENSG00000241395.3|RN7SL344P,7,9,8,2
ENSG00000255441.1|AC008750.2,0,0,0,0
ENSG00000226079.2|AL138830.1,0,0,0,0
ENSG00000287103.1|AL512638.3,0,0,0,0
ENSG00000219549.1|AL607077.1,0,0,0,0
ENSG00000213122.4|RPL23AP46,3,0,9,1
ENSG00000223280.1|RNU6-57P,0,0,2,3
ENSG00000228585.1|AC073143.1,0,0,0,0
ENSG00000236716.1|AL355376.1,0,0,0,0
ENSG00000214223.4|HNRNPA1P10,112,73,42,84
ENSG00000271162.1|AL022099.1,0,0,2,0
ENSG00000186185.13|KIF18B,23,10,25,7
ENSG00000153347.9|FAM81B,14,0,4,0
ENSG00000114030.13|KPNA1,2816,1639,1335,1363
ENSG00000281106.4|TMEM272,88,21,19,31
ENSG00000101349.16|PAK5,966,811,561,688
ENSG00000229269.1|AL451048.1,0,0,0,0
ENSG00000234806.1|RPL26P29,3,1,8,11
ENSG00000274516.2|FAM74A6,0,0,2,1
ENSG00000237971.1|AL445523.1,25,18,0,7
ENSG00000260325.1|HSPB9,8,18,6,6
ENSG00000272479.1|AC010857.1,65,23,19,21
ENSG00000234322.1|ST13P18,23,10,16,14
ENSG00000261691.1|Z97986.1,0,0,0,0
ENSG00000277634.1|RF00019,3,0,0,0
ENSG00000253030.1|MIR2116,3,1,1,0
ENSG00000272655.2|POLR2J4,126,92,75,64
ENSG00000266984.1|POLR3GP2,1,1,0,0
ENSG00000223917.1|AC009237.1,0,0,5,0
ENSG00000141564.15|RPTOR,2421,1915,1399,1218
ENSG00000268049.1|AC012313.2,61,30,36,28
ENSG00000264026.2|LINC02003,7,18,18,4
ENSG00000242610.2|OR5BH1P,0,1,4,0
ENSG00000282949.1|PCMTD1P7,4,8,1,2
ENSG00000183258.12|DDX41,2509,1370,1060,1009
ENSG00000280543.1|ASAP1-IT2,53,53,25,18
ENSG00000221527.1|RNU6ATAC41P,0,0,0,0
ENSG00000184281.15|TSSC4,441,251,240,161
ENSG00000260969.2|WWOX-AS1,4,14,9,9
ENSG00000271138.1|IGLVIVOR22-1,0,6,5,0
ENSG00000186446.12|ZNF501,123,106,53,75
ENSG00000006607.14|FARP2,1765,878,722,548
ENSG00000267106.7|ZNF561-AS1,173,123,63,112
ENSG00000253160.1|AC105185.1,0,0,0,0
ENSG00000204576.11|PRR3,392,325,226,198
ENSG00000266977.2|AC006504.2,18,26,6,6
ENSG00000228729.1|AL627308.1,17,18,10,0
ENSG00000203865.10|ATP1A1-AS1,256,205,169,163
ENSG00000047936.10|ROS1,390,205,82,150
ENSG00000213882.2|CYB5AP4,0,0,4,0
ENSG00000270541.1|AC069545.1,0,2,0,0
ENSG00000271586.1|AC011894.1,3,0,0,5
ENSG00000248629.1|AC092608.1,0,5,0,0
ENSG00000123240.17|OPTN,7418,5581,3833,4768
ENSG00000220660.2|AL023284.3,6,13,9,8
ENSG00000201119.1|RNU1-33P,1,9,0,1
ENSG00000253667.2|AC100821.1,29,50,15,27
ENSG00000266251.1|COX6CP3,0,1,0,0
ENSG00000230379.5|AP000146.1,0,0,0,0
ENSG00000280097.1|AC073592.8,0,0,1,1
ENSG00000265946.1|AC090312.2,0,0,1,0
ENSG00000279851.2|CR382287.2,0,0,8,0
ENSG00000266124.1|MIR5587,1,2,0,3
ENSG00000179008.9|C14orf39,0,0,0,0
ENSG00000233143.2|DIRC3-AS1,190,113,69,119
ENSG00000252487.1|RNY4P20,12,6,10,8
ENSG00000240940.3|RN7SL591P,1,3,3,6
ENSG00000278496.1|AL158062.1,4,3,0,0
ENSG00000183199.6|HSP90AB3P,306,163,119,181
ENSG00000125804.14|FAM182A,104,79,95,132
ENSG00000269404.7|SPIB,15,0,6,0
ENSG00000280222.1|AL365209.1,323,317,189,143
ENSG00000256837.1|CACNA1C-IT1,0,0,4,0
ENSG00000220515.2|PGAM1P10,36,8,16,10
ENSG00000250571.7|GLI4,327,163,169,149
ENSG00000074855.11|ANO8,1530,1244,810,773
ENSG00000117691.10|NENF,1154,654,833,464
ENSG00000237161.4|AC068446.1,54,37,21,29
ENSG00000248319.2|LINC02275,1,0,10,4
ENSG00000280163.1|AC040160.2,104,177,61,61
ENSG00000267395.5|DM1-AS,24,4,12,10
ENSG00000249094.2|AC007834.1,0,0,0,0
ENSG00000162976.13|PQLC3,95,35,62,68
ENSG00000177839.6|PCDHB9,326,327,217,247
ENSG00000269821.1|KCNQ1OT1,4128,3389,2785,2116
ENSG00000256896.1|PSMC1P8,0,0,6,6
ENSG00000271194.1|RNF138P2,0,0,3,0
ENSG00000149658.18|YTHDF1,1997,771,584,502
ENSG00000105131.8|EPHX3,12,0,8,4
ENSG00000201818.1|RNY4P17,6,7,11,14
ENSG00000253342.1|AC009623.2,0,0,0,0
ENSG00000266086.3|AC015813.2,624,576,132,165
ENSG00000240040.6|AC244205.1,0,0,0,0
ENSG00000100379.17|KCTD17,1393,927,852,738
ENSG00000274319.1|RPSAP73,0,0,0,0
ENSG00000207013.1|RNU6-804P,0,1,0,0
ENSG00000253885.1|ARF1P3,0,5,0,1
ENSG00000205502.4|C2CD4B,0,0,0,6
ENSG00000254342.1|AC022616.6,0,0,0,0
ENSG00000203739.4|AL645568.1,179,160,129,74
ENSG00000285872.1|AC007240.1,4,2,10,0
ENSG00000282987.1|AC099753.1,14,0,0,0
ENSG00000284932.1|AC017083.4,5,1,2,1
ENSG00000223263.1|RNU6-387P,0,0,0,0
ENSG00000266265.3|KLF14,0,14,0,1
ENSG00000251943.1|RNU6-693P,0,0,0,0
ENSG00000286665.1|AP000648.7,0,0,0,0
ENSG00000286536.1|AL591506.1,14,0,0,7
ENSG00000182871.16|COL18A1,1254,652,908,423
ENSG00000236423.6|LINC01134,6,7,4,4
ENSG00000279853.1|AC004453.2,31,22,30,14
ENSG00000120137.7|PANK3,3276,2185,1925,1817
ENSG00000201569.1|SNORD114-17,2,1,1,11
ENSG00000253215.1|AC087273.1,0,0,0,0
ENSG00000198406.7|BZW1P2,166,104,101,97
ENSG00000240241.5|AC108752.1,0,0,0,0
ENSG00000029363.16|BCLAF1,5398,2850,1937,2292
ENSG00000100445.17|SDR39U1,393,317,243,208
ENSG00000283076.1|AC015978.1,0,0,0,0
ENSG00000230507.5|RPL7AP8,6,0,9,0
ENSG00000107372.13|ZFAND5,5177,3363,2326,2939
ENSG00000258502.6|LINC02290,20,0,10,17
ENSG00000127249.15|ATP13A4,1654,1216,873,598
ENSG00000250307.2|TUBB8P3,0,0,1,0
ENSG00000205882.8|DEFB134,4,0,0,0
ENSG00000204595.1|DPRX,0,0,0,0
ENSG00000254109.6|RBPMS-AS1,0,0,0,0
ENSG00000127947.16|PTPN12,1314,727,521,635
ENSG00000272795.1|AC126283.1,2,0,4,2
ENSG00000237528.1|AL929410.2,0,0,0,0
ENSG00000235226.1|AL445528.1,0,0,5,1
ENSG00000225867.1|AL022315.1,2,0,7,0
ENSG00000280057.1|AL022069.2,23,23,18,11
ENSG00000253462.1|IGHVIII-26-1,0,0,0,3
ENSG00000286436.1|AC099654.15,0,0,0,0
ENSG00000237176.4|AC079905.1,5,4,1,0
ENSG00000268951.1|AL772155.3,0,1,1,3
ENSG00000136807.13|CDK9,1868,1309,963,882
ENSG00000285875.1|AL035446.2,0,0,0,0
ENSG00000259483.1|AL355073.1,0,0,0,0
ENSG00000168904.15|LRRC28,489,303,276,225
ENSG00000271899.1|MIR4466,1,1,1,1
ENSG00000168913.7|ENHO,1107,705,685,651
ENSG00000224698.1|AL390038.1,3,0,11,0
ENSG00000226413.2|OR8T1P,22,27,31,12
ENSG00000010282.14|HHATL,806,797,521,347
ENSG00000267797.1|NRBF2P1,0,0,2,0
ENSG00000274326.1|AL359314.1,11,3,7,0
ENSG00000106399.11|RPA3,259,186,137,82
ENSG00000162849.16|KIF26B,1755,752,781,644
ENSG00000260810.1|AL135818.2,13,3,4,8
ENSG00000222293.1|RNU2-36P,163,46,346,123
ENSG00000267123.7|SCAT1,11,0,0,15
ENSG00000177426.20|TGIF1,108,42,44,19
ENSG00000178445.9|GLDC,597,530,382,340
ENSG00000259686.1|HNRNPA1P71,7,9,6,5
ENSG00000275692.1|MIR6724-4,1,1,3,1
ENSG00000228810.1|PABPC1P11,93,99,33,61
ENSG00000149503.13|INCENP,2088,1358,1134,1167
ENSG00000114859.16|CLCN2,381,273,331,166
ENSG00000255331.1|AP000790.2,0,0,0,0
ENSG00000275836.1|MIR6068,0,0,0,0
ENSG00000115155.17|OTOF,189,122,66,100
ENSG00000267544.1|AC007229.1,2,11,1,4
ENSG00000276348.1|AL353770.3,0,0,0,0
ENSG00000271136.1|AL592504.1,0,0,7,2
ENSG00000274884.1|AL117190.3,8,4,3,0
ENSG00000116783.15|TNNI3K,45,4,10,5
ENSG00000238616.1|RNU6-300P,0,0,0,0
ENSG00000236475.1|TRIM26BP,0,0,0,0
ENSG00000205057.5|CLLU1OS,0,0,12,0
ENSG00000217165.1|ANKRD18EP,74,45,22,40
ENSG00000196262.14|PPIA,9376,6304,5221,4706
ENSG00000285955.1|BX842242.1,40,0,0,0
ENSG00000180921.7|FAM83H,355,140,262,182
ENSG00000242079.1|RN7SL318P,0,0,7,0
ENSG00000131187.9|F12,77,75,28,41
ENSG00000244235.2|AC103724.1,0,0,0,0
ENSG00000246228.6|CASC8,5,0,0,0
ENSG00000269825.1|AC022150.4,55,46,43,46
ENSG00000284670.1|AC092128.1,2,5,4,0
ENSG00000204282.4|TNRC6C-AS1,85,11,60,21
ENSG00000188229.6|TUBB4B,5548,3582,2970,2610
ENSG00000204612.1|FOXB2,1,1,0,4
ENSG00000188324.4|OR6C6,0,0,0,0
ENSG00000143061.17|IGSF3,1019,581,461,459
ENSG00000253886.1|AC026688.1,2,0,0,0
ENSG00000255025.1|AF228730.3,15,5,10,15
ENSG00000251175.5|AC008243.1,0,15,8,7
ENSG00000253782.2|AC091163.2,0,0,0,0
ENSG00000260176.1|AC141586.2,41,44,18,20
ENSG00000254672.1|AL136146.1,11,2,23,5
ENSG00000238529.1|RNU6-599P,0,0,0,1
ENSG00000259672.3|AC087612.1,0,0,0,0
ENSG00000262039.1|AC091180.5,0,0,0,0
ENSG00000164821.4|DEFA4,0,0,0,0
ENSG00000260120.2|AC104066.2,6,0,0,0
ENSG00000264007.1|AC104564.2,24,17,11,4
ENSG00000199912.1|RF00019,4,0,0,2
ENSG00000274209.4|ANTXRL,0,6,4,0
ENSG00000225740.1|ELOCP6,0,0,1,0
ENSG00000182899.17|RPL35A,990,597,484,584
ENSG00000102781.14|KATNAL1,2472,1501,1365,1219
ENSG00000240449.1|AC005586.1,17,0,6,11
ENSG00000252751.1|RNU6-143P,3,6,4,4
ENSG00000286995.1|AC092448.1,11,0,0,0
ENSG00000165553.4|NGB,352,214,206,149
ENSG00000126016.15|AMOT,4142,2042,1636,1549
ENSG00000182809.10|CRIP2,2359,1542,1194,1475
ENSG00000265038.1|PMM2P1,2,1,1,1
ENSG00000277124.1|RF01888,0,0,0,0
ENSG00000255410.2|AC091564.5,7,13,7,10
ENSG00000274019.1|AC239804.2,0,0,0,0
ENSG00000269176.2|AP001160.3,32,3,17,8
ENSG00000226098.4|SEC11B,4,0,2,1
ENSG00000273951.1|AL031667.3,10,14,0,3
ENSG00000164651.16|SP8,66,17,43,48
ENSG00000270874.1|RPAP2P1,0,0,0,2
ENSG00000206602.1|SNORD58A,19,18,16,53
ENSG00000259955.1|AC008741.1,0,0,0,0
ENSG00000149300.10|C11orf52,5,0,5,2
ENSG00000224153.3|LINC02054,4,9,13,8
ENSG00000254363.6|AC011379.2,40,39,46,52
ENSG00000200987.1|SNORD115-30,286,105,87,253
ENSG00000266955.1|AP001269.1,0,0,0,0
ENSG00000035141.8|FAM136A,482,274,228,199
ENSG00000266756.1|MIR5680,0,1,1,2
ENSG00000235597.2|LINC01102,251,128,111,114
ENSG00000254582.1|PSMA2P1,12,3,6,2
ENSG00000154764.5|WNT7A,449,253,168,178
ENSG00000270457.1|AC093424.1,4,0,0,2
ENSG00000264408.1|MIR4470,0,0,0,0
ENSG00000230434.3|LINC01650,0,0,0,0
ENSG00000211599.2|IGKV5-2,0,0,0,0
ENSG00000133961.20|NUMB,1848,1107,850,744
ENSG00000214646.8|AC104758.1,3,0,6,0
ENSG00000145687.16|SSBP2,1476,1015,783,822
ENSG00000253880.1|AC009435.1,8,0,0,0
ENSG00000276487.2|AC061709.2,0,0,0,0
ENSG00000249726.1|TUBB1P1,0,0,0,0
ENSG00000200047.1|RN7SKP115,1,0,2,0
ENSG00000187721.8|GTF2IP3,0,0,0,0
ENSG00000225465.9|RFPL1S,3523,3011,1612,2149
ENSG00000237938.5|AL450998.3,13,37,20,17
ENSG00000186432.9|KPNA4,2672,1889,1228,1459
ENSG00000140459.18|CYP11A1,12,14,9,26
ENSG00000275628.2|AL590491.1,0,0,1,1
ENSG00000173614.14|NMNAT1,300,173,174,152
ENSG00000184999.11|SLC22A10,226,137,108,122
ENSG00000186564.5|FOXD2,14,1,7,14
ENSG00000261824.7|LINC00662,1116,922,575,692
ENSG00000284671.1|AC009093.9,9,12,5,3
ENSG00000254588.1|ETS1-AS1,6,1,1,4
ENSG00000268678.1|AC005261.3,40,24,11,11
ENSG00000199122.3|MIR148B,4,0,0,0
ENSG00000232735.2|ATG4AP1,0,0,0,0
ENSG00000257759.2|AL357153.2,31,4,14,9
ENSG00000075223.14|SEMA3C,643,272,288,376
ENSG00000105392.16|CRX,5,1,11,7
ENSG00000216171.1|MIR513C,0,0,1,0
ENSG00000140044.13|JDP2,978,483,489,325
ENSG00000206732.1|RNU6-936P,2,0,0,0
ENSG00000232135.1|AL031663.1,0,0,2,1
ENSG00000143756.12|FBXO28,863,538,380,469
ENSG00000237139.1|RPS26P41,6,11,15,4
ENSG00000123407.4|HOXC12,12,0,7,8
ENSG00000058799.15|YIPF1,301,193,178,162
ENSG00000206159.11|GYG2P1,171,106,72,78
ENSG00000285215.2|AC241377.4,29,21,16,18
ENSG00000284928.1|AL445205.1,0,0,0,0
ENSG00000255060.1|AC009656.1,2,0,0,0
ENSG00000260048.2|IGHV1OR16-3,0,0,0,0
ENSG00000205089.7|CCNI2,89,66,63,85
ENSG00000199059.3|MIR135B,0,0,0,0
ENSG00000164338.10|UTP15,448,262,229,166
ENSG00000258590.5|NBEAP1,28,0,32,16
ENSG00000108786.10|HSD17B1,305,190,163,136
ENSG00000240622.1|RPL7P15,6,16,18,10
ENSG00000256025.2|CACNA1C-AS4,123,147,90,53
ENSG00000232732.11|AC097717.1,3,12,20,12
ENSG00000132530.17|XAF1,334,181,195,247
ENSG00000197813.6|AC011450.1,25,0,0,15
ENSG00000236345.1|SCAT8,0,0,4,0
ENSG00000271351.1|IGKV1OR2-9,0,0,2,0
ENSG00000261540.1|AC079414.1,0,0,0,0
ENSG00000254349.6|MIR2052HG,58,50,37,29
ENSG00000200914.1|RNA5SP435,14,11,10,19
ENSG00000249741.2|AC093890.1,29,7,20,6
ENSG00000124104.19|SNX21,824,423,604,437
ENSG00000186496.12|ZNF396,112,56,78,43
ENSG00000283427.1|AC006453.4,43,55,36,32
ENSG00000271355.1|AL356458.1,0,0,6,1
ENSG00000026950.17|BTN3A1,232,125,126,102
ENSG00000259331.1|AC009432.1,0,0,0,0
ENSG00000260306.1|AC092375.2,16,3,7,12
ENSG00000181943.5|OR4A21P,0,2,8,1
ENSG00000283205.1|AL353572.3,0,0,1,0
ENSG00000222112.1|RN7SKP16,10,13,3,8
ENSG00000145861.8|C1QTNF2,79,45,38,20
ENSG00000267090.1|AC005789.1,0,0,0,0
ENSG00000206562.11|METTL6,694,390,256,313
ENSG00000254321.2|AC016813.1,0,0,3,8
ENSG00000196396.10|PTPN1,960,595,500,429
ENSG00000234682.1|VDAC2P4,3,0,0,0
ENSG00000240151.3|RN7SL826P,0,0,0,0
ENSG00000237410.1|AP001092.1,14,25,6,6
ENSG00000136279.20|DBNL,4182,2631,2150,1659
ENSG00000247809.8|NR2F2-AS1,39,44,21,28
ENSG00000283848.1|MIR6872,1,1,1,1
ENSG00000202441.2|RNY4P10,76,39,53,65
ENSG00000022355.17|GABRA1,9691,5169,3890,4253
ENSG00000121486.12|TRMT1L,706,401,347,291
ENSG00000188993.3|LRRC66,39,26,14,36
ENSG00000196388.8|INCA1,73,69,27,30
ENSG00000221398.1|RF00614,0,0,0,0
ENSG00000104413.18|ESRP1,21,27,11,4
ENSG00000283001.2|AL450426.1,0,0,0,0
ENSG00000042980.12|ADAM28,183,137,137,119
ENSG00000272103.2|AC026741.1,11,15,17,11
ENSG00000236167.1|GAPDHP57,0,0,0,0
ENSG00000226482.1|ADIPOQ-AS1,0,0,0,0
ENSG00000222007.6|AC064874.1,20,14,11,0
ENSG00000273356.1|LINC02019,12,16,5,14
ENSG00000230904.1|XKRYP2,1,2,1,3
ENSG00000184414.2|IRS3P,12,6,9,2
ENSG00000229209.1|AC073987.1,0,0,4,0
ENSG00000196275.14|GTF2IRD2,371,252,357,127
ENSG00000255306.1|AC004923.4,9,0,0,0
ENSG00000275319.1|RF00017,0,0,0,3
ENSG00000263648.1|AC005244.1,18,10,17,3
ENSG00000239981.1|OR2A15P,1,0,6,8
ENSG00000259997.2|IGHV1OR16-4,0,0,0,0
ENSG00000199643.1|RNU4-90P,0,0,0,0
ENSG00000207095.1|RNU6-424P,0,0,0,0
